"","adm0_id","adm0_name","adm1_id","adm1_name","mkt_id","mkt_name","cm_id","cm_name","cur_id","cur_name","pt_id","pt_name","um_id","um_name","mp_month","mp_year","mp_price","mp_commoditysource"
"306802",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",7,2016,3.3,NA
"306803",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",8,2016,3.3,NA
"306804",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",9,2016,3.36,NA
"306805",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",10,2016,3.36,NA
"306806",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",11,2016,3.36,NA
"306807",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",12,2016,3.36,NA
"306808",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",1,2017,3.36,NA
"306809",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",2,2017,3.36,NA
"306810",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",3,2017,3.36,NA
"306811",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",4,2017,3.36,NA
"306812",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",5,2017,3.36,NA
"306813",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",6,2017,3.36,NA
"306814",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",7,2017,3.36,NA
"306815",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",8,2017,3.36,NA
"306816",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",9,2017,3.36,NA
"306817",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",10,2017,3.36,NA
"306818",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",11,2017,3.36,NA
"306819",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",12,2017,3.36,NA
"306820",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",1,2018,3.36,NA
"306821",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",2,2018,3.36,NA
"306822",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",3,2018,3.36,NA
"306823",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",4,2018,3.36,NA
"306824",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",5,2018,3.36,NA
"306825",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",6,2018,3.36,NA
"306826",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",7,2018,3.36,NA
"306827",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",8,2018,3.36,NA
"306828",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",9,2018,3.36,NA
"306829",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",10,2018,3.36,NA
"306830",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",11,2018,3.36,NA
"306831",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",12,2018,3.36,NA
"306832",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",1,2019,3.36,NA
"306833",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",2,2019,3.36,NA
"306834",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",3,2019,3.36,NA
"306835",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",4,2019,3.36,NA
"306836",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",5,2019,3.36,NA
"306837",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",6,2019,3.36,NA
"306838",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",7,2019,3.36,NA
"306839",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",8,2019,3.36,NA
"306840",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",9,2019,3.36,NA
"306841",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",10,2019,3.36,NA
"306842",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",11,2019,3.36,NA
"306843",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",12,2019,3.6,NA
"306844",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",1,2020,3.6,NA
"306845",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",2,2020,3.66,NA
"306846",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",3,2020,3.68,NA
"306847",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",4,2020,3.68,NA
"306848",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",5,2020,3.68,NA
"306849",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",177,"Wheat flour (first grade) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",6,2020,3.68,NA
"306850",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",1,2014,3.7333,NA
"306851",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",2,2014,3.74,NA
"306852",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",3,2014,3.764,NA
"306853",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",4,2014,3.84,NA
"306854",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",5,2014,3.84,NA
"306855",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",6,2014,3.84,NA
"306856",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",7,2014,3.84,NA
"306857",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",8,2014,3.84,NA
"306858",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",9,2014,3.84,NA
"306859",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",10,2014,3.84,NA
"306860",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",11,2014,3.816,NA
"306861",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",12,2014,3.84,NA
"306862",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",1,2015,3.91,NA
"306863",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",2,2015,3.94,NA
"306864",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",3,2015,3.984,NA
"306865",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",4,2015,4.02,NA
"306866",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",5,2015,4.02,NA
"306867",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",6,2015,4.02,NA
"306868",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",7,2015,4.04,NA
"306869",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",8,2015,4.04,NA
"306870",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",9,2015,4,NA
"306871",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",10,2015,3.945,NA
"306872",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",11,2015,3.872,NA
"306873",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",12,2015,3.9088,NA
"306874",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",1,2016,4,NA
"306875",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",2,2016,4,NA
"306876",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",3,2016,4.015,NA
"306877",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",4,2016,4.02,NA
"306878",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",5,2016,4.036,NA
"306879",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",6,2016,4.1,NA
"306880",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",7,2016,4.1,NA
"306881",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",8,2016,4.084,NA
"306882",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",9,2016,4.04,NA
"306883",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",10,2016,4.03,NA
"306884",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",11,2016,4.02,NA
"306885",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",12,2016,4.02,NA
"306886",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",1,2017,4.04,NA
"306887",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",2,2017,4.04,NA
"306888",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",3,2017,4.055,NA
"306889",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",4,2017,4.11,NA
"306890",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",5,2017,4.112,NA
"306891",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",6,2017,4.15,NA
"306892",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",7,2017,4.18,NA
"306893",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",8,2017,4.18,NA
"306894",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",9,2017,4.15,NA
"306895",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",10,2017,4.19,NA
"306896",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",11,2017,4.255,NA
"306897",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",12,2017,4.29,NA
"306898",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",1,2018,4.272,NA
"306899",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",2,2018,4.3,NA
"306900",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",3,2018,4.31,NA
"306901",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",4,2018,4.215,NA
"306902",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",5,2018,4.092,NA
"306903",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",6,2018,4,NA
"306904",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",7,2018,4.016,NA
"306905",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",8,2018,4.17,NA
"306906",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",9,2018,4.2,NA
"306907",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",10,2018,4.18,NA
"306908",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",11,2018,4.19,NA
"306909",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",12,2018,4.221,NA
"306910",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",1,2019,4.2867,NA
"306911",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",2,2019,4.34,NA
"306912",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",3,2019,4.34,NA
"306913",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",4,2019,4.31,NA
"306914",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",5,2019,4.272,NA
"306915",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",6,2019,4.27,NA
"306916",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",7,2019,4.26,NA
"306917",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",8,2019,4.116,NA
"306918",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",9,2019,3.9733,NA
"306919",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",10,2019,4,NA
"306920",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",11,2019,4,NA
"306921",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",12,2019,4,NA
"306922",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",1,2020,4,NA
"306923",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",2,2020,4,NA
"306924",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",3,2020,4.035,NA
"306925",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",4,2020,4.1525,NA
"306926",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",5,2020,4.18,NA
"306927",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",583,"Rice (Indica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",6,2020,4.18,NA
"306928",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",1,2014,4.7,NA
"306929",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",2,2014,4.7533,NA
"306930",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",3,2014,4.788,NA
"306931",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",4,2014,4.8,NA
"306932",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",5,2014,4.8,NA
"306933",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",6,2014,4.816,NA
"306934",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",7,2014,4.82,NA
"306935",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",8,2014,4.82,NA
"306936",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",9,2014,4.88,NA
"306937",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",10,2014,4.88,NA
"306938",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",11,2014,4.84,NA
"306939",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",12,2014,4.84,NA
"306940",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",1,2015,4.84,NA
"306941",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",2,2015,4.84,NA
"306942",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",3,2015,4.936,NA
"306943",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",4,2015,5,NA
"306944",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",5,2015,5,NA
"306945",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",6,2015,5,NA
"306946",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",7,2015,5,NA
"306947",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",8,2015,5,NA
"306948",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",9,2015,4.6667,NA
"306949",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",10,2015,4.47,NA
"306950",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",11,2015,4.36,NA
"306951",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",12,2015,4.295,NA
"306952",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",1,2016,4.3075,NA
"306953",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",2,2016,4.31,NA
"306954",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",3,2016,4.28,NA
"306955",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",4,2016,4.27,NA
"306956",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",5,2016,4.26,NA
"306957",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",6,2016,4.26,NA
"306958",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",7,2016,4.26,NA
"306959",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",8,2016,4.268,NA
"306960",52,"China",930,"Zhejiang Sheng",2583,"Hangzhou",584,"Rice (Japonica) - Wholesale",0,"CNY",14,"Wholesale",18,"MT",9,2016,4.23,NA
