adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price_RMB
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,10,2018,3.4296
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,11,2018,3.4296
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,12,2018,3.4296
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,1,2019,3.4296
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,2,2019,3.5184
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,3,2019,3.5184
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,4,2019,3.5184
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,5,2019,3.5184
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,7,2019,3.5184
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,8,2019,3.5952
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,9,2019,3.5952
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,10,2019,3.5184
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,11,2019,3.5184
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,12,2019,3.5952
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,1,2020,3.5952
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,2,2020,3.6792
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,4,2020,3.66
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,5,2020,3.66
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,1,2010,0.84
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,2,2010,1.2
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,3,2010,1.2
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,4,2010,1.2
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,5,2010,1.68
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,6,2010,1.68
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,7,2010,3.12
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,8,2010,1.92
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,9,2010,0.96
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,10,2010,0.72
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,11,2010,0.96
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,12,2010,0.96
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,1,2011,0.96
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,2,2011,1.44
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,3,2011,1.44
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,4,2011,1.44
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,5,2011,2.4
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,6,2011,1.92
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,7,2011,3.6
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,8,2011,1.2
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,9,2011,0.96
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,10,2011,1.2
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,11,2011,1.2
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,12,2011,1.2
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,1,2012,1.2
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,2,2012,1.44
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,3,2012,1.44
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,4,2012,1.3584
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,5,2012,1.2
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,6,2012,0.96
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,7,2012,0.96
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,8,2012,1.2
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,9,2012,0.72
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,10,2012,0.6
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,11,2012,0.6408
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,12,2012,0.6408
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,1,2013,0.6408
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,2,2013,0.6
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,3,2013,0.6
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,4,2013,0.48
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,5,2013,0.48
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,6,2013,0.6408
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,7,2013,1.1208
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,8,2013,1.0392
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,9,2013,1.0392
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,10,2013,1.0392
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,11,2013,1.2
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,12,2013,1.3608
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,1,2014,1.44
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,2,2014,1.5192
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,3,2014,1.7592
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,4,2014,1.7592
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,5,2014,3.6
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,6,2014,3.84
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,7,2014,3.6
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,8,2014,1.68
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,9,2014,1.3608
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,10,2014,1.6008
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,83,Potatoes - Retail,0,MNT,15,Retail,5,KG,11,2014,1.92
